ID,v024_nfhs4,sdistri,nfhs4_statecode,nfhs4_state,nfhs4_district,nfhs4d_total
S61,15,357,JH,Jharkhand,Purbi Singhbhum,89.2
S62,15,357,JH,Jharkhand,Purbi Singhbhum,86.4
S65,15,357,JH,Jharkhand,Purbi Singhbhum,55.5
V53,15,357,JH,Jharkhand,Purbi Singhbhum,46.9
S67,15,357,JH,Jharkhand,Purbi Singhbhum,73.1
S68,15,357,JH,Jharkhand,Purbi Singhbhum,26.9
S69,15,357,JH,Jharkhand,Purbi Singhbhum,8.9
S70,15,357,JH,Jharkhand,Purbi Singhbhum,60.3
S71,15,357,JH,Jharkhand,Purbi Singhbhum,33.5
S72,15,357,JH,Jharkhand,Purbi Singhbhum,68
V06,15,357,JH,Jharkhand,Purbi Singhbhum,91.5
S73,15,357,JH,Jharkhand,Purbi Singhbhum,0.9
S74,15,357,JH,Jharkhand,Purbi Singhbhum,88.3
S75,15,357,JH,Jharkhand,Purbi Singhbhum,25.1
S76,15,357,JH,Jharkhand,Purbi Singhbhum,55.9
S77,15,357,JH,Jharkhand,Purbi Singhbhum,43.1
S78,15,357,JH,Jharkhand,Purbi Singhbhum,15
S79,15,357,JH,Jharkhand,Purbi Singhbhum,NA
S80,15,357,JH,Jharkhand,Purbi Singhbhum,14.1
S81,15,357,JH,Jharkhand,Purbi Singhbhum,39.3
S82,15,357,JH,Jharkhand,Purbi Singhbhum,40.6
V07,15,357,JH,Jharkhand,Purbi Singhbhum,90.2
S83,15,357,JH,Jharkhand,Purbi Singhbhum,19.9
S84,15,357,JH,Jharkhand,Purbi Singhbhum,49.8
S86,15,357,JH,Jharkhand,Purbi Singhbhum,20.2
S87,15,357,JH,Jharkhand,Purbi Singhbhum,14.8
S88,15,357,JH,Jharkhand,Purbi Singhbhum,16.4
S89,15,357,JH,Jharkhand,Purbi Singhbhum,13.9
S92,15,357,JH,Jharkhand,Purbi Singhbhum,66.5
S93,15,357,JH,Jharkhand,Purbi Singhbhum,66.7
S94,15,357,JH,Jharkhand,Purbi Singhbhum,64.6
S95,15,357,JH,Jharkhand,Purbi Singhbhum,66.6
V08,15,357,JH,Jharkhand,Purbi Singhbhum,43.4
S97,15,357,JH,Jharkhand,Purbi Singhbhum,35
V81,15,357,JH,Jharkhand,Purbi Singhbhum,5.1
V82,15,357,JH,Jharkhand,Purbi Singhbhum,2.5
V83,15,357,JH,Jharkhand,Purbi Singhbhum,7.9
V84,15,357,JH,Jharkhand,Purbi Singhbhum,4.4
V85,15,357,JH,Jharkhand,Purbi Singhbhum,5.4
V86,15,357,JH,Jharkhand,Purbi Singhbhum,1.3
V87,15,357,JH,Jharkhand,Purbi Singhbhum,0.7
V88,15,357,JH,Jharkhand,Purbi Singhbhum,9.8
V89,15,357,JH,Jharkhand,Purbi Singhbhum,0.7
S10,15,357,JH,Jharkhand,Purbi Singhbhum,40.4
V90,15,357,JH,Jharkhand,Purbi Singhbhum,0.6
S111,15,357,JH,Jharkhand,Purbi Singhbhum,8.8
S112,15,357,JH,Jharkhand,Purbi Singhbhum,6.3
S113,15,357,JH,Jharkhand,Purbi Singhbhum,2.5
S01,15,361,JH,Jharkhand,Ramgarh,67.5
S11,15,361,JH,Jharkhand,Ramgarh,97.6
S12,15,361,JH,Jharkhand,Ramgarh,21.7
V12,15,361,JH,Jharkhand,Ramgarh,74.5
S15,15,361,JH,Jharkhand,Ramgarh,82.2
S16,15,361,JH,Jharkhand,Ramgarh,39
S20,15,361,JH,Jharkhand,Ramgarh,27.7
S21,15,361,JH,Jharkhand,Ramgarh,38.6
S23,15,361,JH,Jharkhand,Ramgarh,12
S28,15,361,JH,Jharkhand,Ramgarh,45.2
S29,15,361,JH,Jharkhand,Ramgarh,40.8
S02,15,361,JH,Jharkhand,Ramgarh,30.7
S30,15,361,JH,Jharkhand,Ramgarh,35.3
S31,15,361,JH,Jharkhand,Ramgarh,0.1
S32,15,361,JH,Jharkhand,Ramgarh,0.6
S33,15,361,JH,Jharkhand,Ramgarh,2
S34,15,361,JH,Jharkhand,Ramgarh,1.7
S36,15,361,JH,Jharkhand,Ramgarh,15
S37,15,361,JH,Jharkhand,Ramgarh,8.7
S38,15,361,JH,Jharkhand,Ramgarh,22.7
S39,15,361,JH,Jharkhand,Ramgarh,29.4
S40,15,361,JH,Jharkhand,Ramgarh,51.4
S03,15,361,JH,Jharkhand,Ramgarh,1000
S41,15,361,JH,Jharkhand,Ramgarh,34.1
S42,15,361,JH,Jharkhand,Ramgarh,94.8
S43,15,361,JH,Jharkhand,Ramgarh,19.3
V33,15,361,JH,Jharkhand,Ramgarh,11.4
S45,15,361,JH,Jharkhand,Ramgarh,92
S46,15,361,JH,Jharkhand,Ramgarh,46.8
V36,15,361,JH,Jharkhand,Ramgarh,41.3
S47,15,361,JH,Jharkhand,Ramgarh,1605
S48,15,361,JH,Jharkhand,Ramgarh,2
S49,15,361,JH,Jharkhand,Ramgarh,32.3
S04,15,361,JH,Jharkhand,Ramgarh,971
S50,15,361,JH,Jharkhand,Ramgarh,71.6
S51,15,361,JH,Jharkhand,Ramgarh,46.8
S52,15,361,JH,Jharkhand,Ramgarh,10.4
S53,15,361,JH,Jharkhand,Ramgarh,81.6
S54,15,361,JH,Jharkhand,Ramgarh,16
S55,15,361,JH,Jharkhand,Ramgarh,53.2
S56,15,361,JH,Jharkhand,Ramgarh,6.1
S57,15,361,JH,Jharkhand,Ramgarh,66.1
S59,15,361,JH,Jharkhand,Ramgarh,98.7
S60,15,361,JH,Jharkhand,Ramgarh,76.3
S05,15,361,JH,Jharkhand,Ramgarh,60
S61,15,361,JH,Jharkhand,Ramgarh,85.8
S62,15,361,JH,Jharkhand,Ramgarh,92.9
S65,15,361,JH,Jharkhand,Ramgarh,56.4
V53,15,361,JH,Jharkhand,Ramgarh,49.4
S67,15,361,JH,Jharkhand,Ramgarh,92.3
S68,15,361,JH,Jharkhand,Ramgarh,7.7
S69,15,361,JH,Jharkhand,Ramgarh,10.4
S70,15,361,JH,Jharkhand,Ramgarh,38.9
S71,15,361,JH,Jharkhand,Ramgarh,10.7
S72,15,361,JH,Jharkhand,Ramgarh,40.4
V06,15,361,JH,Jharkhand,Ramgarh,94.9
S73,15,361,JH,Jharkhand,Ramgarh,2.8
S74,15,361,JH,Jharkhand,Ramgarh,61
S75,15,361,JH,Jharkhand,Ramgarh,36.1
S76,15,361,JH,Jharkhand,Ramgarh,71.2
S77,15,361,JH,Jharkhand,Ramgarh,46
S78,15,361,JH,Jharkhand,Ramgarh,6.6
S79,15,361,JH,Jharkhand,Ramgarh,NA
S80,15,361,JH,Jharkhand,Ramgarh,6.4
S81,15,361,JH,Jharkhand,Ramgarh,38.7
S82,15,361,JH,Jharkhand,Ramgarh,30.3
V07,15,361,JH,Jharkhand,Ramgarh,67.8
S83,15,361,JH,Jharkhand,Ramgarh,9.9
S84,15,361,JH,Jharkhand,Ramgarh,46.3
S86,15,361,JH,Jharkhand,Ramgarh,28.8
S87,15,361,JH,Jharkhand,Ramgarh,24.3
S88,15,361,JH,Jharkhand,Ramgarh,12.8
S89,15,361,JH,Jharkhand,Ramgarh,11.2
S92,15,361,JH,Jharkhand,Ramgarh,71.3
S93,15,361,JH,Jharkhand,Ramgarh,67.7
S94,15,361,JH,Jharkhand,Ramgarh,64.1
S95,15,361,JH,Jharkhand,Ramgarh,67.6
V08,15,361,JH,Jharkhand,Ramgarh,39.3
S97,15,361,JH,Jharkhand,Ramgarh,30.4
V81,15,361,JH,Jharkhand,Ramgarh,4.9
V82,15,361,JH,Jharkhand,Ramgarh,2.3
V83,15,361,JH,Jharkhand,Ramgarh,8.7
V84,15,361,JH,Jharkhand,Ramgarh,4.9
V85,15,361,JH,Jharkhand,Ramgarh,4.7
V86,15,361,JH,Jharkhand,Ramgarh,1.1
V87,15,361,JH,Jharkhand,Ramgarh,0.3
V88,15,361,JH,Jharkhand,Ramgarh,9.5
V89,15,361,JH,Jharkhand,Ramgarh,2.7
S10,15,361,JH,Jharkhand,Ramgarh,17.8
V90,15,361,JH,Jharkhand,Ramgarh,0.7
S111,15,361,JH,Jharkhand,Ramgarh,9.7
S112,15,361,JH,Jharkhand,Ramgarh,2.9
S113,15,361,JH,Jharkhand,Ramgarh,4.2
S01,15,364,JH,Jharkhand,Ranchi,70.5
S11,15,364,JH,Jharkhand,Ranchi,98.4
S12,15,364,JH,Jharkhand,Ranchi,6.5
V12,15,364,JH,Jharkhand,Ranchi,73
S15,15,364,JH,Jharkhand,Ranchi,85.5
S16,15,364,JH,Jharkhand,Ranchi,44.8
S20,15,364,JH,Jharkhand,Ranchi,28.1
S21,15,364,JH,Jharkhand,Ranchi,18
S23,15,364,JH,Jharkhand,Ranchi,9.4
S28,15,364,JH,Jharkhand,Ranchi,44.3
S29,15,364,JH,Jharkhand,Ranchi,39.1
S02,15,364,JH,Jharkhand,Ranchi,27.6
S30,15,364,JH,Jharkhand,Ranchi,28.3
S31,15,364,JH,Jharkhand,Ranchi,0.2
S32,15,364,JH,Jharkhand,Ranchi,1.7
S33,15,364,JH,Jharkhand,Ranchi,4.2
S34,15,364,JH,Jharkhand,Ranchi,4.4
S36,15,364,JH,Jharkhand,Ranchi,18.1
S37,15,364,JH,Jharkhand,Ranchi,8.9
S38,15,364,JH,Jharkhand,Ranchi,7.8
S39,15,364,JH,Jharkhand,Ranchi,33.6
S40,15,364,JH,Jharkhand,Ranchi,69.8
S03,15,364,JH,Jharkhand,Ranchi,960
S41,15,364,JH,Jharkhand,Ranchi,39.9
S42,15,364,JH,Jharkhand,Ranchi,96.8
S43,15,364,JH,Jharkhand,Ranchi,33.9
V33,15,364,JH,Jharkhand,Ranchi,17.4
S45,15,364,JH,Jharkhand,Ranchi,92.1
S46,15,364,JH,Jharkhand,Ranchi,52
V36,15,364,JH,Jharkhand,Ranchi,35.8
S47,15,364,JH,Jharkhand,Ranchi,1706
S48,15,364,JH,Jharkhand,Ranchi,3
S49,15,364,JH,Jharkhand,Ranchi,24.7
S04,15,364,JH,Jharkhand,Ranchi,1026
S50,15,364,JH,Jharkhand,Ranchi,76.9
S51,15,364,JH,Jharkhand,Ranchi,41.7
S52,15,364,JH,Jharkhand,Ranchi,6.6
S53,15,364,JH,Jharkhand,Ranchi,84
S54,15,364,JH,Jharkhand,Ranchi,21.2
S55,15,364,JH,Jharkhand,Ranchi,45.6
S56,15,364,JH,Jharkhand,Ranchi,12.5
S57,15,364,JH,Jharkhand,Ranchi,67.7
S59,15,364,JH,Jharkhand,Ranchi,98.3
S60,15,364,JH,Jharkhand,Ranchi,78.7
S05,15,364,JH,Jharkhand,Ranchi,76.2
S61,15,364,JH,Jharkhand,Ranchi,93.3
S62,15,364,JH,Jharkhand,Ranchi,85.4
S65,15,364,JH,Jharkhand,Ranchi,61.7
V53,15,364,JH,Jharkhand,Ranchi,54.7
S67,15,364,JH,Jharkhand,Ranchi,92.4
S68,15,364,JH,Jharkhand,Ranchi,7.6
S69,15,364,JH,Jharkhand,Ranchi,7.5
S70,15,364,JH,Jharkhand,Ranchi,39
S71,15,364,JH,Jharkhand,Ranchi,7.2
S72,15,364,JH,Jharkhand,Ranchi,59
V06,15,364,JH,Jharkhand,Ranchi,92.2
S73,15,364,JH,Jharkhand,Ranchi,3.2
S74,15,364,JH,Jharkhand,Ranchi,64.1
S75,15,364,JH,Jharkhand,Ranchi,38.4
S76,15,364,JH,Jharkhand,Ranchi,71.3
S77,15,364,JH,Jharkhand,Ranchi,60.5
S78,15,364,JH,Jharkhand,Ranchi,5.2
S79,15,364,JH,Jharkhand,Ranchi,NA
S80,15,364,JH,Jharkhand,Ranchi,7.1
S81,15,364,JH,Jharkhand,Ranchi,40.7
S82,15,364,JH,Jharkhand,Ranchi,27.2
V07,15,364,JH,Jharkhand,Ranchi,75
S83,15,364,JH,Jharkhand,Ranchi,7.5
S84,15,364,JH,Jharkhand,Ranchi,43.8
S86,15,364,JH,Jharkhand,Ranchi,29.1
S87,15,364,JH,Jharkhand,Ranchi,27.3
S88,15,364,JH,Jharkhand,Ranchi,16
S89,15,364,JH,Jharkhand,Ranchi,14.2
S92,15,364,JH,Jharkhand,Ranchi,64.8
S93,15,364,JH,Jharkhand,Ranchi,64.4
S94,15,364,JH,Jharkhand,Ranchi,68.3
S95,15,364,JH,Jharkhand,Ranchi,64.5
V08,15,364,JH,Jharkhand,Ranchi,37.8
S97,15,364,JH,Jharkhand,Ranchi,27.6
V81,15,364,JH,Jharkhand,Ranchi,6.3
V82,15,364,JH,Jharkhand,Ranchi,2.6
V83,15,364,JH,Jharkhand,Ranchi,4
V84,15,364,JH,Jharkhand,Ranchi,2.6
V85,15,364,JH,Jharkhand,Ranchi,7.6
V86,15,364,JH,Jharkhand,Ranchi,2
V87,15,364,JH,Jharkhand,Ranchi,0.8
V88,15,364,JH,Jharkhand,Ranchi,9.4
V89,15,364,JH,Jharkhand,Ranchi,3
S10,15,364,JH,Jharkhand,Ranchi,39.1
V90,15,364,JH,Jharkhand,Ranchi,1.3
S111,15,364,JH,Jharkhand,Ranchi,6.5
S112,15,364,JH,Jharkhand,Ranchi,3.3
S113,15,364,JH,Jharkhand,Ranchi,7.6
S01,14,21,JK,Jammu & Kashmir,Jammu,79.7
S11,14,21,JK,Jammu & Kashmir,Jammu,99.8
S12,14,21,JK,Jammu & Kashmir,Jammu,11.9
V12,14,21,JK,Jammu & Kashmir,Jammu,85.3
S15,14,21,JK,Jammu & Kashmir,Jammu,93
S16,14,21,JK,Jammu & Kashmir,Jammu,52.9
S20,14,21,JK,Jammu & Kashmir,Jammu,6.9
S21,14,21,JK,Jammu & Kashmir,Jammu,6.1
S23,14,21,JK,Jammu & Kashmir,Jammu,7.1
S28,14,21,JK,Jammu & Kashmir,Jammu,63.8
S29,14,21,JK,Jammu & Kashmir,Jammu,54.2
S02,14,21,JK,Jammu & Kashmir,Jammu,24.5
S30,14,21,JK,Jammu & Kashmir,Jammu,27.9
S31,14,21,JK,Jammu & Kashmir,Jammu,0.2
S32,14,21,JK,Jammu & Kashmir,Jammu,1.7
S33,14,21,JK,Jammu & Kashmir,Jammu,4.6
S34,14,21,JK,Jammu & Kashmir,Jammu,19.3
S36,14,21,JK,Jammu & Kashmir,Jammu,12.4
S37,14,21,JK,Jammu & Kashmir,Jammu,4.6
S38,14,21,JK,Jammu & Kashmir,Jammu,21
S39,14,21,JK,Jammu & Kashmir,Jammu,55.4
S40,14,21,JK,Jammu & Kashmir,Jammu,84.4
S03,14,21,JK,Jammu & Kashmir,Jammu,966
S41,14,21,JK,Jammu & Kashmir,Jammu,83.9
S42,14,21,JK,Jammu & Kashmir,Jammu,91.6
S43,14,21,JK,Jammu & Kashmir,Jammu,56.7
V33,14,21,JK,Jammu & Kashmir,Jammu,51.9
S45,14,21,JK,Jammu & Kashmir,Jammu,89.3
S46,14,21,JK,Jammu & Kashmir,Jammu,84.3
V36,14,21,JK,Jammu & Kashmir,Jammu,42.3
S47,14,21,JK,Jammu & Kashmir,Jammu,4300
S48,14,21,JK,Jammu & Kashmir,Jammu,NA
S49,14,21,JK,Jammu & Kashmir,Jammu,31.8
S04,14,21,JK,Jammu & Kashmir,Jammu,760
S50,14,21,JK,Jammu & Kashmir,Jammu,91.8
S51,14,21,JK,Jammu & Kashmir,Jammu,84.2
S52,14,21,JK,Jammu & Kashmir,Jammu,1
S53,14,21,JK,Jammu & Kashmir,Jammu,95.2
S54,14,21,JK,Jammu & Kashmir,Jammu,28.4
S55,14,21,JK,Jammu & Kashmir,Jammu,NA
S56,14,21,JK,Jammu & Kashmir,Jammu,26.1
S57,14,21,JK,Jammu & Kashmir,Jammu,77.3
S59,14,21,JK,Jammu & Kashmir,Jammu,98.3
S60,14,21,JK,Jammu & Kashmir,Jammu,84.6
S05,14,21,JK,Jammu & Kashmir,Jammu,96.5
S61,14,21,JK,Jammu & Kashmir,Jammu,92.2
S62,14,21,JK,Jammu & Kashmir,Jammu,88.4
S65,14,21,JK,Jammu & Kashmir,Jammu,63.8
V53,14,21,JK,Jammu & Kashmir,Jammu,48.3
S67,14,21,JK,Jammu & Kashmir,Jammu,89.9
S68,14,21,JK,Jammu & Kashmir,Jammu,8
S69,14,21,JK,Jammu & Kashmir,Jammu,2.4
S70,14,21,JK,Jammu & Kashmir,Jammu,NA
S71,14,21,JK,Jammu & Kashmir,Jammu,NA
S72,14,21,JK,Jammu & Kashmir,Jammu,NA
V06,14,21,JK,Jammu & Kashmir,Jammu,99.9
S73,14,21,JK,Jammu & Kashmir,Jammu,3.4
S74,14,21,JK,Jammu & Kashmir,Jammu,71.1
S75,14,21,JK,Jammu & Kashmir,Jammu,50.8
S76,14,21,JK,Jammu & Kashmir,Jammu,75.8
S77,14,21,JK,Jammu & Kashmir,Jammu,NA
S78,14,21,JK,Jammu & Kashmir,Jammu,29
S79,14,21,JK,Jammu & Kashmir,Jammu,NA
S80,14,21,JK,Jammu & Kashmir,Jammu,32.5
S81,14,21,JK,Jammu & Kashmir,Jammu,23.2
S82,14,21,JK,Jammu & Kashmir,Jammu,13.7
V07,14,21,JK,Jammu & Kashmir,Jammu,97.1
S83,14,21,JK,Jammu & Kashmir,Jammu,7.3
S84,14,21,JK,Jammu & Kashmir,Jammu,16.6
S86,14,21,JK,Jammu & Kashmir,Jammu,14.1
S87,14,21,JK,Jammu & Kashmir,Jammu,14.4
S88,14,21,JK,Jammu & Kashmir,Jammu,36.9
S89,14,21,JK,Jammu & Kashmir,Jammu,28.4
S92,14,21,JK,Jammu & Kashmir,Jammu,33.7
S93,14,21,JK,Jammu & Kashmir,Jammu,35.5
S94,14,21,JK,Jammu & Kashmir,Jammu,37.2
S95,14,21,JK,Jammu & Kashmir,Jammu,35.6
V08,14,21,JK,Jammu & Kashmir,Jammu,64.3
S97,14,21,JK,Jammu & Kashmir,Jammu,15.9
V81,14,21,JK,Jammu & Kashmir,Jammu,7.5
V82,14,21,JK,Jammu & Kashmir,Jammu,3.8
V83,14,21,JK,Jammu & Kashmir,Jammu,11.5
V84,14,21,JK,Jammu & Kashmir,Jammu,5.6
V85,14,21,JK,Jammu & Kashmir,Jammu,10.3
V86,14,21,JK,Jammu & Kashmir,Jammu,2
V87,14,21,JK,Jammu & Kashmir,Jammu,0.9
V88,14,21,JK,Jammu & Kashmir,Jammu,14.4
V89,14,21,JK,Jammu & Kashmir,Jammu,2
S10,14,21,JK,Jammu & Kashmir,Jammu,73.4
V90,14,21,JK,Jammu & Kashmir,Jammu,2.7
S111,14,21,JK,Jammu & Kashmir,Jammu,29.9
S112,14,21,JK,Jammu & Kashmir,Jammu,8.4
S113,14,21,JK,Jammu & Kashmir,Jammu,35.4
S01,14,3,JK,Jammu & Kashmir,Leh(Ladakh),60.4
S11,14,3,JK,Jammu & Kashmir,Leh(Ladakh),99.2
S12,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2.6
V12,14,3,JK,Jammu & Kashmir,Leh(Ladakh),71.4
S15,14,3,JK,Jammu & Kashmir,Leh(Ladakh),85.9
S16,14,3,JK,Jammu & Kashmir,Leh(Ladakh),46.6
S20,14,3,JK,Jammu & Kashmir,Leh(Ladakh),5.2
S21,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S23,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2.7
S28,14,3,JK,Jammu & Kashmir,Leh(Ladakh),70.3
S29,14,3,JK,Jammu & Kashmir,Leh(Ladakh),69.8
S02,14,3,JK,Jammu & Kashmir,Leh(Ladakh),23.3
S30,14,3,JK,Jammu & Kashmir,Leh(Ladakh),23.6
S31,14,3,JK,Jammu & Kashmir,Leh(Ladakh),0
S32,14,3,JK,Jammu & Kashmir,Leh(Ladakh),34.7
S33,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2.2
S34,14,3,JK,Jammu & Kashmir,Leh(Ladakh),7.9
S36,14,3,JK,Jammu & Kashmir,Leh(Ladakh),10.4
S37,14,3,JK,Jammu & Kashmir,Leh(Ladakh),6.4
S38,14,3,JK,Jammu & Kashmir,Leh(Ladakh),10.7
S39,14,3,JK,Jammu & Kashmir,Leh(Ladakh),31
S40,14,3,JK,Jammu & Kashmir,Leh(Ladakh),76.9
S03,14,3,JK,Jammu & Kashmir,Leh(Ladakh),1035
S41,14,3,JK,Jammu & Kashmir,Leh(Ladakh),91.7
S42,14,3,JK,Jammu & Kashmir,Leh(Ladakh),91.7
S43,14,3,JK,Jammu & Kashmir,Leh(Ladakh),30.4
V33,14,3,JK,Jammu & Kashmir,Leh(Ladakh),25.7
S45,14,3,JK,Jammu & Kashmir,Leh(Ladakh),98.6
S46,14,3,JK,Jammu & Kashmir,Leh(Ladakh),88.7
V36,14,3,JK,Jammu & Kashmir,Leh(Ladakh),70.3
S47,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2942
S48,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S49,14,3,JK,Jammu & Kashmir,Leh(Ladakh),28
S04,14,3,JK,Jammu & Kashmir,Leh(Ladakh),829
S50,14,3,JK,Jammu & Kashmir,Leh(Ladakh),96.9
S51,14,3,JK,Jammu & Kashmir,Leh(Ladakh),95.7
S52,14,3,JK,Jammu & Kashmir,Leh(Ladakh),0.4
S53,14,3,JK,Jammu & Kashmir,Leh(Ladakh),97.2
S54,14,3,JK,Jammu & Kashmir,Leh(Ladakh),22.1
S55,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S56,14,3,JK,Jammu & Kashmir,Leh(Ladakh),22.4
S57,14,3,JK,Jammu & Kashmir,Leh(Ladakh),82
S59,14,3,JK,Jammu & Kashmir,Leh(Ladakh),97.9
S60,14,3,JK,Jammu & Kashmir,Leh(Ladakh),87.4
S05,14,3,JK,Jammu & Kashmir,Leh(Ladakh),81.7
S61,14,3,JK,Jammu & Kashmir,Leh(Ladakh),89.8
S62,14,3,JK,Jammu & Kashmir,Leh(Ladakh),91.4
S65,14,3,JK,Jammu & Kashmir,Leh(Ladakh),85.2
V53,14,3,JK,Jammu & Kashmir,Leh(Ladakh),67.8
S67,14,3,JK,Jammu & Kashmir,Leh(Ladakh),100
S68,14,3,JK,Jammu & Kashmir,Leh(Ladakh),0
S69,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2
S70,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S71,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S72,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
V06,14,3,JK,Jammu & Kashmir,Leh(Ladakh),99.5
S73,14,3,JK,Jammu & Kashmir,Leh(Ladakh),0.4
S74,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S75,14,3,JK,Jammu & Kashmir,Leh(Ladakh),66.3
S76,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S77,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S78,14,3,JK,Jammu & Kashmir,Leh(Ladakh),24.6
S79,14,3,JK,Jammu & Kashmir,Leh(Ladakh),NA
S80,14,3,JK,Jammu & Kashmir,Leh(Ladakh),26.7
S81,14,3,JK,Jammu & Kashmir,Leh(Ladakh),20.6
S82,14,3,JK,Jammu & Kashmir,Leh(Ladakh),12.4
V07,14,3,JK,Jammu & Kashmir,Leh(Ladakh),70.9
S83,14,3,JK,Jammu & Kashmir,Leh(Ladakh),7.4
S84,14,3,JK,Jammu & Kashmir,Leh(Ladakh),16.8
S86,14,3,JK,Jammu & Kashmir,Leh(Ladakh),5.2
S87,14,3,JK,Jammu & Kashmir,Leh(Ladakh),7.5
S88,14,3,JK,Jammu & Kashmir,Leh(Ladakh),19.2
S89,14,3,JK,Jammu & Kashmir,Leh(Ladakh),29.8
S92,14,3,JK,Jammu & Kashmir,Leh(Ladakh),43.3
S93,14,3,JK,Jammu & Kashmir,Leh(Ladakh),34.3
S94,14,3,JK,Jammu & Kashmir,Leh(Ladakh),16.4
S95,14,3,JK,Jammu & Kashmir,Leh(Ladakh),33.6
V08,14,3,JK,Jammu & Kashmir,Leh(Ladakh),16.7
S97,14,3,JK,Jammu & Kashmir,Leh(Ladakh),5.1
V81,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2.1
V82,14,3,JK,Jammu & Kashmir,Leh(Ladakh),1.4
V83,14,3,JK,Jammu & Kashmir,Leh(Ladakh),1.8
V84,14,3,JK,Jammu & Kashmir,Leh(Ladakh),1.2
V85,14,3,JK,Jammu & Kashmir,Leh(Ladakh),4.5
V86,14,3,JK,Jammu & Kashmir,Leh(Ladakh),1.5
V87,14,3,JK,Jammu & Kashmir,Leh(Ladakh),0.5
V88,14,3,JK,Jammu & Kashmir,Leh(Ladakh),12.7
V89,14,3,JK,Jammu & Kashmir,Leh(Ladakh),3.1
S10,14,3,JK,Jammu & Kashmir,Leh(Ladakh),87.7
V90,14,3,JK,Jammu & Kashmir,Leh(Ladakh),2.2
S111,14,3,JK,Jammu & Kashmir,Leh(Ladakh),47.9
S112,14,3,JK,Jammu & Kashmir,Leh(Ladakh),16.2
S113,14,3,JK,Jammu & Kashmir,Leh(Ladakh),47.7
S01,16,556,KA,Karnataka,Bagalkot,62.1
S11,16,556,KA,Karnataka,Bagalkot,84.6
S12,16,556,KA,Karnataka,Bagalkot,37.2
V12,16,556,KA,Karnataka,Bagalkot,59.3
S15,16,556,KA,Karnataka,Bagalkot,73.2
S16,16,556,KA,Karnataka,Bagalkot,31.7
S20,16,556,KA,Karnataka,Bagalkot,35.8
S21,16,556,KA,Karnataka,Bagalkot,12.1
S23,16,556,KA,Karnataka,Bagalkot,12.3
S28,16,556,KA,Karnataka,Bagalkot,54.9
S29,16,556,KA,Karnataka,Bagalkot,54.9
S02,16,556,KA,Karnataka,Bagalkot,28.2
S30,16,556,KA,Karnataka,Bagalkot,54.3
S31,16,556,KA,Karnataka,Bagalkot,0
S32,16,556,KA,Karnataka,Bagalkot,0.1
S33,16,556,KA,Karnataka,Bagalkot,0.3
S34,16,556,KA,Karnataka,Bagalkot,0
S36,16,556,KA,Karnataka,Bagalkot,8.5
S37,16,556,KA,Karnataka,Bagalkot,5.4
S38,16,556,KA,Karnataka,Bagalkot,17.5
S39,16,556,KA,Karnataka,Bagalkot,21.5
S40,16,556,KA,Karnataka,Bagalkot,66.8
S03,16,556,KA,Karnataka,Bagalkot,963
S41,16,556,KA,Karnataka,Bagalkot,80.1
S42,16,556,KA,Karnataka,Bagalkot,94.5
S43,16,556,KA,Karnataka,Bagalkot,45.3
V33,16,556,KA,Karnataka,Bagalkot,36.5
S45,16,556,KA,Karnataka,Bagalkot,86.8
S46,16,556,KA,Karnataka,Bagalkot,47
V36,16,556,KA,Karnataka,Bagalkot,28.8
S47,16,556,KA,Karnataka,Bagalkot,1541
S48,16,556,KA,Karnataka,Bagalkot,NA
S49,16,556,KA,Karnataka,Bagalkot,24.1
S04,16,556,KA,Karnataka,Bagalkot,799
S50,16,556,KA,Karnataka,Bagalkot,91.9
S51,16,556,KA,Karnataka,Bagalkot,56.5
S52,16,556,KA,Karnataka,Bagalkot,6.9
S53,16,556,KA,Karnataka,Bagalkot,98.7
S54,16,556,KA,Karnataka,Bagalkot,14.4
S55,16,556,KA,Karnataka,Bagalkot,29.3
S56,16,556,KA,Karnataka,Bagalkot,7.1
S57,16,556,KA,Karnataka,Bagalkot,75.9
S59,16,556,KA,Karnataka,Bagalkot,97.3
S60,16,556,KA,Karnataka,Bagalkot,80.2
S05,16,556,KA,Karnataka,Bagalkot,93.8
S61,16,556,KA,Karnataka,Bagalkot,95.6
S62,16,556,KA,Karnataka,Bagalkot,93.8
S65,16,556,KA,Karnataka,Bagalkot,75.9
V53,16,556,KA,Karnataka,Bagalkot,90.2
S67,16,556,KA,Karnataka,Bagalkot,91.8
S68,16,556,KA,Karnataka,Bagalkot,8.3
